授信日期,消费分期分数,卡车信贷分数,Y
2015-12-15,0.1263527471311,0.2066485530708992,0
2016-01-19,0.11928969256334185,0.04240419584132355,0
2016-02-14,0.3229193601686929,0.15449137604700394,0
2016-03-20,0.17515896051007307,0.11570648435576952,0
2016-04-11,0.07727041504188367,0.09199845984147204,0
2015-12-18,0.2884010955778554,0.17904788637615482,1
2016-03-15,0.3645929696987164,0.13436195651394855,0
2016-03-12,0.12534588371673186,0.11087401627098288,0
2016-03-13,0.10233988994430587,0.016578860642759437,0
2016-01-19,0.08413328651432765,0.02161723454733112,0
2016-05-15,0.019576279589442226,0.014158505154434554,0
2015-12-23,0.17387176078766844,0.36912667966685897,0
2016-03-22,0.12693156131189026,0.06295381385422708,0
2016-01-20,0.11170813625316356,0.022381612922596533,0
2016-04-10,0.18647067405945755,0.13722658603677027,0
2015-12-12,0.18614847804379867,0.26532454649866555,0
2015-12-12,0.7467752094486519,0.7009027390472178,1
2016-03-11,0.3757994394214437,0.22229605246999992,0
2016-01-15,0.17779766406940267,0.23883007838018044,0
2015-12-13,0.25032562083359244,0.1487218051880569,0
2015-12-09,0.07403017905384683,0.06579327280541412,0
2016-01-16,0.18493630008847808,0.10363827518591197,0
2016-05-13,0.06195573410942756,0.07674654631886611,0
2015-12-14,0.11060648770866363,0.034055555555555554,0
2016-01-19,0.07534634350332964,0.12870466606808073,0
2016-01-12,0.4541577290519283,0.15945579907239513,0
2016-03-09,0.0960719779037988,0.033281064660000304,0
2016-06-18,0.1512181818181818,0.13472404306220095,0
2016-03-13,0.07390695100237978,0.044000000000000004,0
2016-02-15,0.12841373567825112,0.4290514678447331,0
2016-03-20,0.12702259556992146,0.2104632832082257,0
2016-01-17,0.11727036460089535,0.057658119658119664,0
2015-12-10,0.1453837258756034,0.3370356660869812,0
2015-12-16,0.08143004226350622,0.08002770438760726,0
2016-03-18,0.14692196985006764,0.11236181672985153,0
2015-12-24,0.16531754565751605,0.3676867038126913,0
2016-01-11,0.0678290935540589,0.14276571265597482,0
2015-12-15,0.0639819743170163,0.0391308716907454,0
2015-12-23,0.03910561236997822,0.029165714285714288,0
2016-04-23,0.051260250328665435,0.04120054063850477,0
2015-12-20,0.08120129496793171,0.10563639989596926,0
2015-12-15,0.2002648952525972,0.1634143672130229,0
2016-05-15,0.09834602481114993,0.037505469907591744,0
2016-02-24,0.13976567393330327,0.11913215826151093,0
2015-12-18,0.03127265743142872,0.03561231003263925,0
2016-02-11,0.12383612039372875,0.07656183322162677,0
2016-03-25,0.16456710866787694,0.05572225481667637,0
2016-05-15,0.14245206300442034,0.11147723258879827,0
2015-12-19,0.10376749706301516,0.05930605274453539,0
2016-01-22,0.1593450508069534,0.22964711268179505,0
2016-06-09,0.1404220934232207,0.2039795895037275,0
2015-12-24,0.21682246300877708,0.1418218982970125,0
2016-05-27,0.09508427549074212,0.1277788771590407,0
2016-03-24,0.03526563081467084,0.03139319248826291,0
2016-03-14,0.12484628164078534,0.027971744233336315,0
2015-12-27,0.12448832709533082,0.044136594952521736,0
2016-05-16,0.6677659879925892,0.6745478481852688,1
2016-05-15,0.08954910003404827,0.049110900693019016,0
2016-01-20,0.1385997526863756,0.15465098830942772,0
2016-01-18,0.26238774287589056,0.2843585473587807,0
2016-05-14,0.1581903939114203,0.11980311351282967,0
2016-02-09,0.08058227848888742,0.03648380325255597,0
2015-12-24,0.08406765030598706,0.030598343102358243,0
2015-12-14,0.20089896103170232,0.08152606911034285,0
2016-02-12,0.054653895913024685,0.054173064848752985,0
2016-01-23,0.04943882987818879,0.025352039153406,0
2016-06-09,0.15305837129517955,0.0423636774131921,0
2016-01-14,0.2019378234110704,0.05866879714557645,0
2016-06-28,0.13435115383434418,0.1252344730968057,0
2016-06-09,0.09371150397984576,0.2007997667118149,0
2016-01-27,0.15765645140995602,0.1375494122294826,0
2015-12-27,0.04730867361879335,0.051110173258656605,0
2016-02-19,0.12279326725746498,0.03114076989846751,0
2016-01-18,0.1633577999424242,0.10402597223021437,0
2016-05-20,0.5804015398061341,0.6249126522771049,1
2015-12-13,0.20229945259086912,0.13789685646055766,0
2016-06-22,0.11890903904186273,0.2010492988744263,0
2016-06-09,0.07730287218818431,0.05150858218425272,0
2015-12-19,0.10956766554712002,0.2861320195439216,0
2016-02-25,0.15637037037037035,0.14800000000000002,0
2015-12-11,0.22038570929945556,0.11763291035379045,0
2016-03-25,0.06801614688507249,0.05850021044412861,0
2016-04-14,0.1650520245107316,0.07952334138766101,0
2016-05-25,0.2735826756072692,0.1691352048324274,0
2015-12-18,0.2786655474025917,0.14202534231842392,0
2016-02-13,0.14092254556143444,0.12,0
2016-02-18,0.17655999859800808,0.07322153596282169,0
2015-12-14,0.192881031564116,0.2594861373002688,0
2015-12-09,0.12022801385190393,0.0456862242351388,0
2016-01-26,0.20708233729311445,0.07242630348321634,0
2016-05-28,0.15705291074957514,0.11886970751594622,0
2015-12-24,0.08681500870624279,0.1375780538488106,1
2016-03-26,0.10943918499581533,0.09258970536030016,0
2016-03-23,0.10042572946334864,0.1190002412904943,0
2016-01-21,0.5096726954008997,0.5025829795646916,1
2016-02-13,0.13511731277340422,0.157590772862556,0
2016-06-17,0.09793516036727133,0.19989608583113086,0
2015-12-11,0.06360304590766702,0.0395438596491228,0
2015-12-26,0.3986655851993883,0.4724689170503954,1
2015-12-13,0.05961386229157532,0.010190476190476187,0
2016-06-13,0.7033180303592093,0.7405465423733939,1
2016-02-10,0.13526284677905534,0.04811937479036012,0
2016-03-22,0.05874218311604136,0.03232025313862456,0
2016-02-16,0.21592539904792735,0.11726716125106013,0
2016-03-26,0.07988331468726331,0.0361199424806008,0
2016-05-15,0.08207208759835859,0.035521914239674664,0
2015-12-15,0.6565083529070911,0.6899967531745584,1
2016-06-17,0.2428798829309348,0.052059441973379576,0
2016-03-13,0.120851574737241,0.06809793612668605,0
2015-12-17,0.047111500446992624,0.0563325268463149,0
2015-12-25,0.029060966867633795,0.048419673517434314,0
2015-12-23,0.2002168821479033,0.1654025743261462,0
2015-12-18,0.09446609210458576,0.12791666666666668,0
2016-01-24,0.042618651922858464,0.0878512419873406,0
2016-02-26,0.0702644227791478,0.06,0
2016-05-13,0.08737249925358544,0.0994907543089041,0
2016-02-20,0.3393685747529499,0.1524607335153772,0
2015-12-12,0.0982254123834927,0.052447720490300866,0
2016-01-09,0.09042956768604167,0.13460928299137234,0
2016-01-14,0.3626389113305916,0.10293460371013513,1
2016-04-18,0.07881307795922574,0.049121886427760636,0
2016-05-10,0.046046047717212685,0.02205555555555556,0
2015-12-24,0.2130478612125256,0.083221118377372,0
2015-12-09,0.13829495485004098,0.1307523464721282,0
2015-12-22,0.06997699418750111,0.10540236191099077,0
2016-06-15,0.030280040692396662,0.06164687039278996,0
2015-12-27,0.18003437359101812,0.04446455742481791,0
2016-02-09,0.1459045811651373,0.1608499381425383,0
2016-01-26,0.12247018569725912,0.14732880351329686,0
2016-06-19,0.5182974538893343,0.5075580086580086,0
2016-02-26,0.05030682770625637,0.07146213219867674,0
2016-02-15,0.055148366099766526,0.02478009236711896,0
2016-04-26,0.16337010868233087,0.13805425073993238,0
2016-01-13,0.029217779695298176,0.004655555555555554,0
2016-03-18,0.055410757857148316,0.03035612368034579,0
2016-06-09,0.07291341244531589,0.12134274081197075,0
2016-03-20,0.22720373925726603,0.17799519648481305,0
2016-02-13,0.11882918025228803,0.16962577030812326,0
2015-12-23,0.11285628583562728,0.06901717917875608,0
2016-01-11,0.051076199448509885,0.07244576142303118,0
2016-06-21,0.0952922392437382,0.0729536080756914,0
2016-03-24,0.093711036436421,0.1075228475681995,0
2015-12-14,0.07235837563833543,0.08109261872846657,0
2015-12-17,0.25915109525372954,0.2549795236043159,0
2016-02-20,0.15754904522576738,0.10831310797762682,0
2016-02-24,0.2022110481994234,0.23011721118421385,0
2016-04-10,0.11541216518542732,0.06263284797977434,0
2016-02-19,0.021372338412712504,0.021749796862157576,0
2016-05-25,0.17983416288847134,0.3382251036008549,0
2015-12-12,0.09782643697465844,0.08681083912877881,0
2015-12-22,0.12743393426271507,0.09385612367514627,0
2015-12-09,0.18943397554619232,0.1949737205608047,0
2016-02-15,0.10980701660187442,0.030181331664188082,0
2015-12-11,0.1375117726150697,0.1880893902977097,0
2016-01-14,0.15187681252439064,0.1948320856172838,0
2016-01-11,0.17817370137113567,0.3356643149580933,0
2016-01-25,0.259802082940989,0.2494489264695248,0
2015-12-13,0.2339646702136032,0.2447102221134841,0
2016-03-25,0.03829207542137138,0.004527429069693915,0
2016-03-09,0.08078800426533274,0.05636606827683741,0
2015-12-24,0.18562243447721305,0.23846211150588414,0
2016-01-24,0.10295822449256012,0.05612757357584944,0
2015-12-20,0.5142145887325348,0.6523057295442467,1
2015-12-13,0.01874477824354784,0.048144350684522656,0
2015-12-19,0.08487088006074965,0.040275655264984084,0
2015-12-10,0.037407619129799126,0.05781720231644195,0
2016-01-27,0.2021680360001577,0.18752562900196976,0
2015-12-24,0.17978374305518938,0.15216198490527566,0
2016-02-27,0.19725257097679794,0.17754981592594274,0
2016-01-23,0.2045087222636726,0.13782089004110154,0
2016-01-15,0.17483981483194844,0.22199267537634693,0
2015-12-17,0.06552449402517281,0.07963728974934907,0
2016-01-16,0.1570031541427928,0.07276902608830417,0
2015-12-25,0.3220204112544143,0.3416998431549567,0
2015-12-17,0.12751881135451865,0.02204229209707365,0
2016-03-10,0.37988176345627456,0.4421319614928417,0
2015-12-18,0.06303265838399708,0.09423187646534548,0
2016-02-12,0.12193958824166293,0.18403075421589526,0
2016-05-15,0.12003365725792435,0.07123602231153006,0
2016-02-19,0.1994674016231022,0.11857725296915622,0
2015-12-15,0.08942008503341145,0.18966941812164198,0
2016-03-22,0.06005431103227653,0.027098817921609505,0
2016-01-21,0.3089209448258136,0.2497655736896565,1
2016-02-23,0.25723346048371937,0.25701255666401585,0
2016-03-17,0.040018178196007836,0.04688,0
2015-12-20,0.021227415028726732,0.052787351003584886,0
2015-12-15,0.10568593734694916,0.0730909090909091,0
2016-06-09,0.2669500977763171,0.26229189315200513,0
2016-06-09,0.04986501309010166,0.05184139859534072,0
2016-01-22,0.02779390537237061,0.02548109884291886,0
2016-01-15,0.018271589971347483,0.0023909195698850593,0
2015-12-12,0.07302061571732453,0.0456942455168109,0
2015-12-13,0.2426746264756997,0.3519236783812147,0
2015-12-23,0.2618892868816317,0.2313960651741292,0
2016-06-11,0.2826027752639303,0.170052912239939,0
2016-03-12,0.16713388839881066,0.16795740949352286,0
2015-12-17,0.3067406111969294,0.0953820756054146,0
2015-12-20,0.06619727924405344,0.057999999999999996,0
2016-06-24,0.06981154718757318,0.09621354860696693,0
2015-12-09,0.07657582074135784,0.07829860990583264,0
2016-02-09,0.16736007224110616,0.03811359543845713,0
2015-12-18,0.102080559896879,0.03871758855569882,0
2015-12-16,0.1762317925608991,0.03903073964269613,0
2015-12-24,0.11820817894652208,0.07389676868638485,0
2016-05-27,0.2509452142153565,0.2026917519267566,0
2015-12-15,0.2360952313930714,0.15339814034788074,0
2016-04-24,0.09453567158815726,0.05245341761377048,0
2016-01-27,0.2191349092850979,0.21821289576838346,0
2016-01-13,0.3625639514765119,0.4736233732419568,0
2015-12-22,0.057667088790853874,0.019910303219126832,0
2015-12-23,0.11826792920701938,0.15959800661485232,0
2015-12-10,0.21110698194167105,0.2702589974316082,0
2015-12-13,0.158368703647042,0.20442872802051087,0
2016-06-26,0.15682253253148293,0.2684151291573512,0
2015-12-15,0.2865352060154849,0.20393925070753835,0
2016-01-19,0.07667377813600337,0.04918885395852268,0
2016-02-09,0.08965993882955865,0.28640082482505097,0
2016-01-21,0.41571859271359496,0.42560479788057215,1
2015-12-21,0.22302188872048934,0.38442031637809704,1
2015-12-13,0.11892231285089655,0.07448935467721472,0
2016-01-21,0.20786322646707228,0.27687202208541395,0
2015-12-09,0.21925210939909526,0.1581449282212688,1
2016-02-26,0.13205353658299027,0.10270980875246337,0
2016-02-09,0.6966897106124686,0.6909602338525244,1
2015-12-25,0.04776136694639667,0.04728070807801674,0
2016-06-28,0.18317154782411926,0.1839757789597016,0
2015-12-16,0.09029387285524973,0.09254036340046397,0
2016-06-24,0.16591323067264266,0.1880612454405952,0
2016-03-19,0.02341645675802179,0.00658526969263605,0
2015-12-20,0.2834662668080957,0.3053786341243554,0
2015-12-14,0.151256436262234,0.09628769393710174,0
2016-01-14,0.0868171437286777,0.10709134655189703,0
2015-12-10,0.022569946635891253,0.022856437540000003,0
2016-03-22,0.056859117790073826,0.01805555555555556,0
2015-12-19,0.18109128412663145,0.16782894743634982,0
2015-12-16,0.323541240522568,0.3704927419806133,1
2016-02-23,0.5388168551035604,0.5717043790262379,1
2016-01-17,0.06500324020356403,0.056821620291601475,0
2015-12-11,0.2449742443553496,0.19121886717771466,1
2015-12-14,0.08316579746082492,0.03718592067730665,0
2015-12-20,0.603828278527057,0.5207738697169103,1
2016-01-26,0.08531431186689076,0.09249819996210447,0
2015-12-19,0.6981365803273999,0.7139521688972329,1
2015-12-26,0.16372640354904575,0.14495279253854906,0
2015-12-24,0.14109786126287874,0.10459330819567317,0
2016-01-10,0.15136136906281045,0.1395488099543407,0
2016-01-10,0.2525504364192407,0.09239457144871976,0
2015-12-09,0.23476061026309014,0.0963388405997598,0
2015-12-20,0.12424910794674912,0.10714853401648876,0
2016-03-24,0.05071442431430928,0.022007587041187944,0
2016-05-21,0.11969942111703785,0.09542733157840598,0
2015-12-09,0.16113342349179072,0.22114560788153606,0
2016-01-09,0.20045252479839512,0.12634527908215756,0
2016-06-09,0.14024265883249518,0.33969101363075155,0
2016-02-09,0.2706516048553791,0.0712950953623091,0
2015-12-23,0.028958687073486207,0.02723272538387271,0
2015-12-25,0.24236925119204944,0.2752540943767188,0
2016-02-17,0.3940790534493379,0.166622727558581,0
2015-12-21,0.1890474760426831,0.07375700922625067,0
2015-12-20,0.6461047476061408,0.7513383554800954,1
2015-12-18,0.16081116905052986,0.057323363240177935,0
2016-01-09,0.11703651430314845,0.11905007846433036,0
2015-12-22,0.1190499186987709,0.08958574732117182,0
2016-05-27,0.0497383981822757,0.08801569570132077,0
2015-12-22,0.09610999055387066,0.08479235972258159,0
2016-03-24,0.1888194342196989,0.18338474548167352,0
2015-12-10,0.28265633757986425,0.11820685595401585,0
2016-02-15,0.1075823822627181,0.08788209278540438,0
2016-05-27,0.1030789138974451,0.1273049527395735,0
2015-12-17,0.2020202640363643,0.277384179618378,0
2015-12-15,0.2395507096376116,0.21947499089424816,1
2016-02-12,0.07561625616686278,0.031100294473705808,0
2016-01-10,0.5668569515639417,0.6146317748014658,1
2015-12-24,0.0363597450204611,0.04743823772067818,0
2016-02-12,0.03816083432260186,0.019952487181394328,0
2016-03-11,0.16884911619299134,0.10788486388144897,0
2016-03-12,0.16826653078940673,0.0416651278162227,0
2015-12-25,0.07091438104792885,0.08664649283483128,0
2016-02-16,0.12080433489270127,0.026062732441654943,0
2016-03-10,0.05524807937603463,0.058313962259393025,0
2015-12-21,0.3233334194024125,0.4109299602126665,0
2016-01-25,0.1804915937637709,0.29981060633844386,0
2016-03-12,0.07130211833430701,0.06741816951072199,0
2015-12-25,0.11408601286239188,0.0559439522890259,0
2015-12-23,0.16513504233898849,0.17502703840707565,0
2015-12-27,0.14911387537767035,0.08042656537062247,0
2016-01-18,0.08567454543176746,0.048948211179499566,0
2015-12-09,0.15709504301850075,0.29999278068329044,0
2016-05-21,0.6391281801182821,0.7111954607790871,1
2016-01-18,0.04169978809858767,0.021341608594657373,0
2016-01-17,0.06120549186169277,0.07448769289851208,0
2015-12-12,0.5020420213948552,0.4654756901502228,1
2016-02-15,0.1107286154546758,0.05556814295166014,0
2016-01-22,0.09990123333133634,0.05166317366921767,0
2016-02-26,0.08606444036717117,0.0706229639583501,0
2016-01-12,0.421312195678756,0.5990126677972238,1
2016-02-10,0.43820021727599495,0.1416420119884892,0
2016-01-20,0.3822509086783417,0.4075817286147666,0
2016-04-23,0.13551117258204895,0.1605785526340022,0
2016-01-16,0.2115588814735251,0.1518014375566672,0
2015-12-12,0.4496009283168266,0.5243948811620375,1
2016-03-19,0.06389376229168743,0.037603159576808085,0
2016-05-16,0.12034871294001225,0.07726668782268925,0
2016-01-10,0.1631666197007897,0.034,0
2016-01-09,0.1488778037461486,0.09224069261789113,0
2016-01-17,0.23476061026309014,0.3350587069932489,0
2016-05-26,0.03672974218345229,0.11651605121304676,0
2016-02-23,0.20623476266990684,0.05160181738478144,0
2015-12-14,0.17591654698852358,0.05750997874395409,0
2016-01-23,0.1982146079199851,0.10883750318707798,0
2016-05-20,0.2312766772309157,0.05483957373259892,0
2016-04-26,0.025343504654932927,0.02775824932821415,0
2015-12-17,0.21202375641921786,0.2357739188502128,0
2016-01-25,0.5795844096235121,0.5731380476085262,1
2015-12-21,0.04619752274518701,0.03,0
2016-02-10,0.1209365081255192,0.11011617937741196,0
2016-06-15,0.6044714489970948,0.6134726289827963,1
2016-05-16,0.09530565495345096,0.13944974677378372,0
2015-12-23,0.04622929026304662,0.08552084491779356,0
2016-01-14,0.06985917933458298,0.052975177910760785,0
2015-12-24,0.4252380010043294,0.6103245956232793,1
2016-06-14,0.16281003619647672,0.06631472839461124,0
2015-12-19,0.3219658446465459,0.3433167730468507,0
2016-01-20,0.12960951340115548,0.1870197959611438,0
2016-03-25,0.11432574746065145,0.09013277646544024,0
2015-12-18,0.08930853803808991,0.10683778931255414,0
2015-12-14,0.07350251060390785,0.06470355231842831,0
2015-12-20,0.16487240805023318,0.08166007425103887,0
2016-03-20,0.07912141006104448,0.10055019241088102,0
2015-12-18,0.07826275344304387,0.0581563485243553,0
2016-01-26,0.09627343141768957,0.08530108118094784,0
2016-01-20,0.3609509355754767,0.2885755274182821,0
2016-03-18,0.16752812067577286,0.16961320968507032,0
2015-12-15,0.028938685147073512,0.05804168618752975,0
2016-03-11,0.12079858679939888,0.03384056988306465,0
2016-05-09,0.04526049998676565,0.037057123583645914,0
2015-12-22,0.02263630569149428,0.06214995925667676,0
2015-12-09,0.07646486344460299,0.05195992826349746,0
2015-12-27,0.09986039184278467,0.08146368881687056,0
2015-12-27,0.21235554718481664,0.2503130665052256,0
2015-12-11,0.6432633699354949,0.6554494649173065,1
2015-12-19,0.28612905427795643,0.20546022636930172,0
2016-06-22,0.10164215543938417,0.13628361682036422,0
2016-02-12,0.040130551899746035,0.009451525865750907,0
2016-02-24,0.1297178193232664,0.0848144802225002,0
2016-02-14,0.15409263614799745,0.08004776499321647,0
2016-02-21,0.08133581739882645,0.07992724459384881,0
2016-01-27,0.16545032153716266,0.12890334530666842,0
2015-12-09,0.12628511913910986,0.042157373447854994,0
2015-12-23,0.17313735884753542,0.3726196039293717,0
2016-04-12,0.17839717558367624,0.14960974213361586,0
2016-02-22,0.07229942156897462,0.05787174484596656,0
2016-02-17,0.14103938318349835,0.2696970764232203,0
2016-02-15,0.20576190412126985,0.1163069107332004,0
2016-06-15,0.1309571832586494,0.2843876426175127,0
2016-02-13,0.016010087867620645,0.0064274297354348035,0
2015-12-15,0.20800094100289385,0.24945659290731725,0
2016-06-13,0.0982666546475508,0.1322356330357454,0
2016-03-22,0.07564241161464319,0.05276892473918065,0
2016-06-09,0.0843435440331281,0.060460925367838224,0
2016-03-23,0.04917473864982418,0.03134462264150944,0
2016-01-14,0.07076449811474718,0.08708160980053747,0
2016-06-14,0.5437297575983808,0.6207498223307427,1
2016-06-09,0.1812458183449961,0.22023021759250652,0
2015-12-15,0.02899979350746043,0.010410283341569251,0
2015-12-19,0.20467811722440046,0.2503035382567237,0
2016-02-15,0.13102136297665526,0.0644318352166689,0
2015-12-09,0.06436951830868089,0.08159565146685065,0
2016-01-26,0.15835718739495494,0.14863162271483313,0
2015-12-18,0.6173202414844873,0.6598419907568499,1
2016-05-16,0.16610874690981808,0.043266410741256055,0
2015-12-12,0.16348037532988471,0.22408107961361226,0
2016-01-20,0.15513665267542334,0.05997080214162221,0
2015-12-16,0.1087076886483404,0.09132264542696196,0
2016-02-11,0.1266324183858429,0.13296666666666668,0
2015-12-24,0.02979136313041093,0.036500621580798864,0
2016-05-27,0.13466707721754514,0.2412387282220353,0
2016-06-13,0.08920493140520845,0.15515163813359106,0
2015-12-18,0.20517878138162834,0.3302516865326608,0
2016-03-22,0.11164492649334527,0.09028531011372977,0
2015-12-25,0.08186654979258001,0.12588635716712307,0
2015-12-26,0.1445544921690469,0.1843195225348825,0
2016-02-13,0.2662124267368147,0.06860477022940582,1
2016-02-17,0.30916604260426106,0.12087314753448394,0
2016-01-23,0.22500631428755727,0.3291305794897724,0
2015-12-09,0.12611332725406862,0.04804372924328342,0
2016-01-09,0.2289576646821812,0.30590481461403,0
2016-01-25,0.21925210939909526,0.1581449282212688,0
2016-02-26,0.04458994227052925,0.034909886400241445,0
2016-05-15,0.15808228837379107,0.054458081097167405,0
2015-12-19,0.05836355443169244,0.0846170368586076,0
2015-12-09,0.0498876076208908,0.037363947365126056,0
2016-05-13,0.10555373181448813,0.040776525821596236,0
2016-01-13,0.126041131966487,0.14136613829885336,0
2015-12-24,0.15294227595694254,0.08200607498222184,0
2015-12-17,0.01830242940883502,0.04788597991700815,0
2016-01-26,0.11310795692195873,0.12595572681575248,0
2015-12-22,0.026769305354411875,0.018983516691088918,0
2015-12-27,0.11682510749019046,0.09878412500822616,0
